
An asymptomatic 56-year-old woman with a history of multiple basal cell carcinomas (BCCs) and odontogenic keratocysts was referred to the metabolic clinic for assessment of bone density. On examination, there were no plantar or palmar pits, facial abnormalities or macrocephaly and the family history was also unremarkable. Osteoporosis was excluded, but plain films showed multiple cysts throughout the long bones (figure 1) and subsequent abdominal CT revealed multiple large mesenteric cysts (figure 2). Multiplex ligation-dependent probe amplification analysis confirmed a heterozygous pathogenic deletion in patched 1, consistent with a diagnosis of Gorlin syndrome.
multiple basal cell carcinomas	HP:0002671
odontogenic keratocysts	HP:0010603
multiple cysts in long bones 	HP:0012065
multiple large mesenteric cysts	HP:0030451

18	
A 55-year-old woman presented with an 8-week history of a gradually enlarging lesion on the neck (figure 1). Medical history included uterine cancer in 2007 which was treated with hysterectomy, radiotherapy and chemotherapy. No family history of skin cancer was noted. A recent diagnosis of diabetes was revealed during serial attendances in the context of a postoperative wound infection. Histology demonstrated an ulcerated, markedly inflamed tumour, composed of lobules of sebocytes without surrounding desmoplasia and prominent mitoses; this raised suspicions about a diagnosis of a low-grade sebaceous carcinoma (figure 2A, B). The report, discussed further at a dermatopathology meeting, suggested that extraocular sebaceous carcinomas tend not to be associated with underlying malignancy but may recur locally. At a follow-up clinic, 11 months postsurgery, it emerged that a series of reviews by other medical specialities had recently culminated in a right hemicolectomy for excision of a bowel mass. Family history revealed multiple cases positive for bowel cancer, and the non-linked digital pathology records identified a history of rare clear cell endometrial carcinoma and mucinous adenocarcinoma of the bowel. Loosely placed among other numerous, random reports in the patient's chart was a genetics report, performed by the Oncology services posthysterectomy, noting a c.942+3A>T splice mutation in IVS5 of the MSH2 gene. This confirmed our suspicion of hereditary non-polyposis colorectal cancer (HNPCC) and therefore, Muir-Torre syndrome (MTS). Although the patient had discussed this diagnosis with a number of other physicians in the past, she had not disclosed this to us as she assumed that all physicians would be aware of her diagnosis. It was revealed that with the exception of regular gynaecological review, no other screening of the patient had occurred.
diabetes	HP:0000819
hereditary non-polyposis colorectal cancer (hnpcc)	HP:0006716
ulcerated tumour	HP:0008069
uterine cancer	HP:0010784
clear cell endometrial carcinoma 	HP:0012114
low-grade sebaceous carcinoma	HP:0030410
mucinous adenocarcinoma of the bowel	HP:0031497
"bowel mass"	HP:0031500
postoperative wound infection 	HP:0100658

19	
A 40-year-old woman, affected by achondroplasia, presented to our department with pain and swelling, owing to severe left KOA. The patient was treated conservatively for several years with physiotherapy, diet and lifestyle modification, medical treatment and articular injections, but with poor results. Between the ages of 12 and 17 years, due to dwarfism, the patient underwent surgery to lengthen the lower limbs and correct the valgus deformity by osteotomy, using an external fixation. At the level of the femur, the bone was lengthened on the right and the left side by 18 cm, using a monolateral external fixation and slight acute deformity correction; at the level of the tibia, the bone was lengthened by 15 cm with gradual deformity correction, using a circular external fixation. The patient also underwent arm lengthening of 5 cm. On physical examination, she was 4 ft, 9 inches tall, weighed 102 lbs and had a body mass index of 22.1, in good general condition. The left knee presented a coronal valgus malalignment of 10°, joint effusion, and mediolateral instability due to collateral medial ligament laxity and stiffness, with a range of motion from 0° to 80°. Therefore, the patient was experiencing difficulties when carrying out regular daily activities. The right knee presented with clinical and radiological signs of moderate osteoarthritis, with little discomfort. No differences in lower limb length were present. Blood tests and history excluded conditions that can cause secondary osteoarthritis (eg, gout, rheumatoid arthritis, diabetes, hormone disorders, etc). A plain X-ray, in a standing position, with an anteroposterior and lateral view (figure 1A, B), revealed a valgus deformity of the left knee with severe osteoarthritis, flared metaphysis, and coronal and sagittal metaphyseal angulation.
limited range of motion	HP:0001376
"joint effusion"	HP:0001386
obesity	HP:0001513
"valgus deformity of the left knee"	HP:0002857
flared metaphysis	HP:0003015
severe osteoarthritis	HP:0003088
dwarfism	HP:0003510
"severe left Knee Osteoarthritis (KOA)"	HP:0005086
valgus deformity	HP:0008081
pain	HP:0012531
knee stiffness	HP:0025263

20	
A 15-year-old boy presented with progressive proximal weakness of the lower limbs starting at 4 years of age followed by involvement of the upper limbs. He is the product of a consanguineous marriage; he had a family history of similar disease in a second-degree cousin and also had a history of delayed motor developmental milestones since birth. Clinically, he had flaccid quadriparesis with wasting and contractures without any sensory or neurological involvement. His weakness worsened leading to an inability to walk without support by the age of 9 and total wheelchair dependence by the age of 12. He was frequently admitted to hospital with chest infections. The patient's creatine kinase was 2600 IU/L (normal 50–150 IU/L) and muscle biopsy from left quadriceps showed rounded small muscle fibres with evidence of degeneration and an absence of dystrophin protein. He was diagnosed as a case of duchenne muscular dystrophy. He is presently bed bound with weakness and contractures of all limbs and spinal deformities as shown in figure 1. He developed scoliosis at the age of 12 which has gradually worsened to the present state as shown in figures 2 and 3.
delayed motor developmental milestones	HP:0001270
weakness	HP:0001324
"flaccid quadriparesis with wasting and contractures"	HP:0002273
inability to walk	HP:0002540
"scoliosis"	HP:0002650
chest infections	HP:0002783
"muscle biopsy showing rounded small muscle fibres with degeneration"	HP:0003202
"elevated creatine kinase (2600 IU/L)"	HP:0003236
"progressive proximal weakness of the lower limbs"	HP:0003391
upper limb weakness	HP:0003484
"Duchenne muscular dystrophy"	HP:0003560
wasting 	HP:0003700 
chest infections	HP:0006532
lower limb weakness	HP:0007340
spinal deformities	HP:0008443
progressive proximal weakness	HP:0009073
"absence of dystrophin protein"	HP:0030097
bed bound	HP:0031062
contractures	HP:0034392
muscle fibre degeneration	HP:0100295

21	
A 21-year-old woman presented at the endocrinology clinic complaining of short stature compared with her siblings and peers. She had a medical history of precocious puberty; her mother narrated that irregular menses started at the age of 3 years and only become regular when she was 9 years. Patients’ breasts were also reported to develop since early childhood however galactorrhoea was not observed. There was no history of bone fractures. The rest of patient and social history was not significant. Physical examination revealed a young woman with short stature: height: 1.37 m, weight: 37 kg, temperature: 36.7°C, pulse rate: 86 beats per minute, blood pressure: 115/68 mm Hg, café-au-lait skin spots were found on the middle line of the back (figure 1) and lower abdomen. Both breasts were well developed (Tarner V), with adequate pubic hair distribution (Tarner IV), normal external female genitalia and normal clitoris. Visual fields and hearing were normal.
"precocious puberty"	HP:0000826
"irregular menses starting at age 3 years"	HP:0000858
"café-au-lait skin spots on the back and lower abdomen"	HP:0000957
"short stature"	HP:0004322
"early breast development"	HP:0010314

23	
A 19-year-old man presented with a 15-month history of progressively worsening shortness of breath, orthopnoea, exertional dyspnea and paroxysmal nocturnal dyspnea. He was found to have a left ventricular ejection fraction (LVEF) of 25% and was eventually diagnosed with NIDCM. The patient was not dysmorphic and his physical examination was otherwise normal including a normal neurological examination. His tone was normal as were his deep tendon reflexes. He had no muscle weakness or atrophy and there were no signs of primary liver disease. His medical history was only significant for crystal methamphetamine abuse, although he denied using it in the 2-year period prior to this presentation. After his LVEF depreciated to 10%–15%, an implantable cardioverter defibrillator was implanted and a left ventricular assist device placed as a bridge to eventual orthotopic heart transplantation which took place 5 months after his initial presentation. His family history was not notable for heart disease, myopathy, hepatic dysfunction, developmental delays, neurodegenerative disease or any known genetic conditions (figure 1). The proband’s parents were from the same town in Mexico, but consanguinity was denied.
